IWV,US4642876894,20220708,11866,224.72,2666527.52
MPC,US56585A1025,20220708,797,83.27,66366.19
MPW,US58463J3041,20220708,3000,15.59,46770
TWLO,US90138F1021,20220708,170,92.71,15760.7
VZ,US92343V1044,20220708,1100,50.49,55539
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220711,86,439.06,37759.16
CAKE,US1630721017,20220711,1785,26.81,47855.85
ETSY,US29786A1060,20220711,457,86.07,39333.99
EVC,US29382R1077,20220711,9360,4.4,41184
IWV,US4642876894,20220711,11866,221.82,2632116.12
MPC,US56585A1025,20220711,797,83.63,66653.11
MPW,US58463J3041,20220711,3000,15.46,46380
TWLO,US90138F1021,20220711,170,85.87,14597.9
VZ,US92343V1044,20220711,1100,50.5,55550
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220712,86,434.49,37366.14
CAKE,US1630721017,20220712,1785,27.11,48391.35
ETSY,US29786A1060,20220712,457,85.59,39114.63
EVC,US29382R1077,20220712,9360,4.35,40716
IWV,US4642876894,20220712,11866,220.02,2610757.32
MPC,US56585A1025,20220712,797,82.75,65951.75
MPW,US58463J3041,20220712,3000,15.81,47430
TWLO,US90138F1021,20220712,170,83.51,14196.7
VZ,US92343V1044,20220712,1100,50.78,55858
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220713,86,447.01,38442.86
CAKE,US1630721017,20220713,1785,26.93,48070.05
ETSY,US29786A1060,20220713,457,83.21,38026.97
EVC,US29382R1077,20220713,9360,4.48,41932.8
IWV,US4642876894,20220713,11866,218.94,2597942.04
MPC,US56585A1025,20220713,797,81.94,65306.18
MPW,US58463J3041,20220713,3000,15.68,47040
TWLO,US90138F1021,20220713,170,85.09,14465.3
VZ,US92343V1044,20220713,1100,50.51,55561
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220714,86,456.9,39293.4
CAKE,US1630721017,20220714,1785,26.8,47838
ETSY,US29786A1060,20220714,457,79.73,36436.61
EVC,US29382R1077,20220714,9360,4.43,41464.8
IWV,US4642876894,20220714,11866,217.92,2585838.72
MPC,US56585A1025,20220714,797,80.68,64301.96
MPW,US58463J3041,20220714,3000,15.55,46650
TWLO,US90138F1021,20220714,170,81.18,13800.6
VZ,US92343V1044,20220714,1100,50.49,55539
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220715,86,475.63,40904.18
CAKE,US1630721017,20220715,1785,27.42,48944.7
ETSY,US29786A1060,20220715,457,82.5,37702.5
EVC,US29382R1077,20220715,9360,4.58,42868.8
IWV,US4642876894,20220715,11866,222.19,2636506.54
MPC,US56585A1025,20220715,797,84.42,67282.74
MPW,US58463J3041,20220715,3000,15.77,47310
TWLO,US90138F1021,20220715,170,84.43,14353.1
VZ,US92343V1044,20220715,1100,51.02,56122
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220718,86,473.48,40719.28
CAKE,US1630721017,20220718,1785,27.07,48319.95
ETSY,US29786A1060,20220718,457,84.72,38717.04
EVC,US29382R1077,20220718,9360,4.58,42868.8
IWV,US4642876894,20220718,11866,220.68,2618588.88
MPC,US56585A1025,20220718,797,85.23,67928.31
MPW,US58463J3041,20220718,3000,15.81,47430
TWLO,US90138F1021,20220718,170,85.31,14502.7
VZ,US92343V1044,20220718,1100,50.28,55308
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220719,86,498.36,42858.96
CAKE,US1630721017,20220719,1785,28.48,50836.8
ETSY,US29786A1060,20220719,457,87.44,39960.08
EVC,US29382R1077,20220719,9360,4.86,45489.6
IWV,US4642876894,20220719,11866,226.73,2690378.18
MPC,US56585A1025,20220719,797,87.85,70016.45
MPW,US58463J3041,20220719,3000,16.16,48480
TWLO,US90138F1021,20220719,170,89.1,15147
VZ,US92343V1044,20220719,1100,50.45,55495
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220720,86,514.42,44240.12
CAKE,US1630721017,20220720,1785,28.94,51657.9
ETSY,US29786A1060,20220720,457,92.66,42345.62
EVC,US29382R1077,20220720,9360,5.05,47268
IWV,US4642876894,20220720,11866,228.71,2713872.86
MPC,US56585A1025,20220720,797,88.79,70765.63
MPW,US58463J3041,20220720,3000,16.12,48360
TWLO,US90138F1021,20220720,170,93.4,15878
VZ,US92343V1044,20220720,1100,49.07,53977
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220721,86,542.27,46635.22
CAKE,US1630721017,20220721,1785,28.59,51033.15
ETSY,US29786A1060,20220721,457,96.87,44269.59
EVC,US29382R1077,20220721,9360,5.08,47548.8
IWV,US4642876894,20220721,11866,230.83,2739028.78
MPC,US56585A1025,20220721,797,86.45,68900.65
MPW,US58463J3041,20220721,3000,16.24,48720
TWLO,US90138F1021,20220721,170,92.45,15716.5
VZ,US92343V1044,20220721,1100,47.66,52426
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220722,86,534.26,45946.36
CAKE,US1630721017,20220722,1785,28.57,50997.45
ETSY,US29786A1060,20220722,457,97.11,44379.27
EVC,US29382R1077,20220722,9360,5.06,47361.6
IWV,US4642876894,20220722,11866,228.44,2710669.04
MPC,US56585A1025,20220722,797,85.65,68263.05
MPW,US58463J3041,20220722,3000,16.55,49650
TWLO,US90138F1021,20220722,170,87.33,14846.1
VZ,US92343V1044,20220722,1100,44.45,48895
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220725,86,538.97,46351.42
CAKE,US1630721017,20220725,1785,28.02,50015.7
ETSY,US29786A1060,20220725,457,96.47,44086.79
EVC,US29382R1077,20220725,9360,5.11,47829.6
IWV,US4642876894,20220725,11866,228.82,2715178.12
MPC,US56585A1025,20220725,797,88.8,70773.6
MPW,US58463J3041,20220725,3000,16.8,50400
TWLO,US90138F1021,20220725,170,86.58,14718.6
VZ,US92343V1044,20220725,1100,44.76,49236
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220726,86,524.17,45078.62
CAKE,US1630721017,20220726,1785,26.87,47962.95
ETSY,US29786A1060,20220726,457,93.3,42638.1
EVC,US29382R1077,20220726,9360,5.05,47268
IWV,US4642876894,20220726,11866,225.92,2680766.72
MPC,US56585A1025,20220726,797,87.96,70104.12
MPW,US58463J3041,20220726,3000,16.69,50070
TWLO,US90138F1021,20220726,170,78.95,13421.5
VZ,US92343V1044,20220726,1100,44.92,49412
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220727,86,546.18,46971.48
CAKE,US1630721017,20220727,1785,28.19,50319.15
ETSY,US29786A1060,20220727,457,95.5,43643.5
EVC,US29382R1077,20220727,9360,5.27,49327.2
IWV,US4642876894,20220727,11866,231.86,2751250.76
MPC,US56585A1025,20220727,797,89.98,71714.06
MPW,US58463J3041,20220727,3000,16.81,50430
TWLO,US90138F1021,20220727,170,84.38,14344.6
VZ,US92343V1044,20220727,1100,44.91,49401
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220728,86,560.71,48221.06
CAKE,US1630721017,20220728,1785,29.58,52800.3
ETSY,US29786A1060,20220728,457,104.92,47948.44
EVC,US29382R1077,20220728,9360,5.23,48952.8
IWV,US4642876894,20220728,11866,234.88,2787086.08
MPC,US56585A1025,20220728,797,89.59,71403.23
MPW,US58463J3041,20220728,3000,16.92,50760
TWLO,US90138F1021,20220728,170,85.6,14552
VZ,US92343V1044,20220728,1100,45.55,50105
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220729,86,574.44,49401.84
CAKE,US1630721017,20220729,1785,29.23,52175.55
ETSY,US29786A1060,20220729,457,103.72,47400.04
EVC,US29382R1077,20220729,9360,5.36,50169.6
IWV,US4642876894,20220729,11866,238.01,2824226.66
MPC,US56585A1025,20220729,797,91.66,73053.02
MPW,US58463J3041,20220729,3000,17.24,51720
TWLO,US90138F1021,20220729,170,84.8,14416
VZ,US92343V1044,20220729,1100,46.19,50809
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220801,86,578.15,49720.9
CAKE,US1630721017,20220801,1785,28.86,51515.1
ETSY,US29786A1060,20220801,457,103.61,47349.77
EVC,US29382R1077,20220801,9360,5.26,49233.6
IWV,US4642876894,20220801,11866,237.56,2818886.96
MPC,US56585A1025,20220801,797,90.32,71985.04
MPW,US58463J3041,20220801,3000,17.2,51600
TWLO,US90138F1021,20220801,170,87.37,14852.9
VZ,US92343V1044,20220801,1100,46.26,50886
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220802,86,565.6,48641.6
CAKE,US1630721017,20220802,1785,29.12,51979.2
ETSY,US29786A1060,20220802,457,104.44,47729.08
EVC,US29382R1077,20220802,9360,5.18,48484.8
IWV,US4642876894,20220802,11866,236.28,2803698.48
MPC,US56585A1025,20220802,797,93.62,74615.14
MPW,US58463J3041,20220802,3000,16.9,50700
TWLO,US90138F1021,20220802,170,89.87,15277.9
VZ,US92343V1044,20220802,1100,45.34,49874
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220803,86,583.86,50211.96
CAKE,US1630721017,20220803,1785,30.99,55317.15
ETSY,US29786A1060,20220803,457,108.5,49584.5
EVC,US29382R1077,20220803,9360,5.31,49701.6
IWV,US4642876894,20220803,11866,240.01,2847958.66
MPC,US56585A1025,20220803,797,92.68,73865.96
MPW,US58463J3041,20220803,3000,16.07,48210
TWLO,US90138F1021,20220803,170,97.69,16607.3
VZ,US92343V1044,20220803,1100,45.33,49863
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220804,86,588.46,50607.56
CAKE,US1630721017,20220804,1785,29.96,53478.6
ETSY,US29786A1060,20220804,457,109.33,49963.81
EVC,US29382R1077,20220804,9360,5.3,49608
IWV,US4642876894,20220804,11866,239.87,2846297.42
MPC,US56585A1025,20220804,797,90.17,71865.49
MPW,US58463J3041,20220804,3000,16.01,48030
TWLO,US90138F1021,20220804,170,98.19,16692.3
VZ,US92343V1044,20220804,1100,44.43,48873
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220805,86,577.31,49648.66
CAKE,US1630721017,20220805,1785,29.39,52461.15
ETSY,US29786A1060,20220805,457,109.38,49986.66
EVC,US29382R1077,20220805,9360,5.17,48391.2
IWV,US4642876894,20220805,11866,239.81,2845585.46
MPC,US56585A1025,20220805,797,90.22,71905.34
MPW,US58463J3041,20220805,3000,15.88,47640
TWLO,US90138F1021,20220805,170,84.92,14436.4
VZ,US92343V1044,20220805,1100,44.95,49445
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220808,86,572.75,49256.5
CAKE,US1630721017,20220808,1785,30.98,55299.3
ETSY,US29786A1060,20220808,457,111.98,51174.86
EVC,US29382R1077,20220808,9360,5.24,49046.4
IWV,US4642876894,20220808,11866,239.94,2847128.04
MPC,US56585A1025,20220808,797,90.39,72040.83
MPW,US58463J3041,20220808,3000,16.18,48540
TWLO,US90138F1021,20220808,170,86.48,14701.6
VZ,US92343V1044,20220808,1100,44.54,48994
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220809,86,541.11,46535.46
CAKE,US1630721017,20220809,1785,29.96,53478.6
ETSY,US29786A1060,20220809,457,108.87,49753.59
EVC,US29382R1077,20220809,9360,5.21,48765.6
IWV,US4642876894,20220809,11866,238.52,2830278.32
MPC,US56585A1025,20220809,797,93.35,74399.95
MPW,US58463J3041,20220809,3000,16.22,48660
TWLO,US90138F1021,20220809,170,81.26,13814.2
VZ,US92343V1044,20220809,1100,44.68,49148
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220810,86,566.05,48680.3
CAKE,US1630721017,20220810,1785,32.49,57994.65
ETSY,US29786A1060,20220810,457,116.9,53423.3
EVC,US29382R1077,20220810,9360,5.53,51760.8
IWV,US4642876894,20220810,11866,243.86,2893642.76
MPC,US56585A1025,20220810,797,95.18,75858.46
MPW,US58463J3041,20220810,3000,16.22,48660
TWLO,US90138F1021,20220810,170,86.23,14659.1
VZ,US92343V1044,20220810,1100,44.84,49324
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220811,86,562.41,48367.26
CAKE,US1630721017,20220811,1785,32.31,57673.35
ETSY,US29786A1060,20220811,457,114.68,52408.76
EVC,US29382R1077,20220811,9360,5.58,52228.8
IWV,US4642876894,20220811,11866,243.93,2894473.38
MPC,US56585A1025,20220811,797,96.71,77077.87
MPW,US58463J3041,20220811,3000,16.32,48960
TWLO,US90138F1021,20220811,170,85.58,14548.6
VZ,US92343V1044,20220811,1100,44.78,49258
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220812,86,575.96,49532.56
CAKE,US1630721017,20220812,1785,33.67,60100.95
ETSY,US29786A1060,20220812,457,119.91,54798.87
EVC,US29382R1077,20220812,9360,5.77,54007.2
IWV,US4642876894,20220812,11866,248,2942768
MPC,US56585A1025,20220812,797,97.47,77683.59
MPW,US58463J3041,20220812,3000,16.72,50160
TWLO,US90138F1021,20220812,170,86.9,14773
VZ,US92343V1044,20220812,1100,45.15,49665
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220815,86,574.94,49444.84
CAKE,US1630721017,20220815,1785,33.2,59262
ETSY,US29786A1060,20220815,457,117.61,53747.77
EVC,US29382R1077,20220815,9360,5.72,53539.2
IWV,US4642876894,20220815,11866,249.03,2954989.98
MPC,US56585A1025,20220815,797,95.79,76344.63
MPW,US58463J3041,20220815,3000,16.68,50040
TWLO,US90138F1021,20220815,170,87.46,14868.2
VZ,US92343V1044,20220815,1100,45.56,50116
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220816,86,566.68,48734.48
CAKE,US1630721017,20220816,1785,33.89,60493.65
ETSY,US29786A1060,20220816,457,120.86,55233.02
EVC,US29382R1077,20220816,9360,5.95,55692
IWV,US4642876894,20220816,11866,249.4,2959380.4
MPC,US56585A1025,20220816,797,96.65,77030.05
MPW,US58463J3041,20220816,3000,16.62,49860
TWLO,US90138F1021,20220816,170,86.76,14749.2
VZ,US92343V1044,20220816,1100,45.8,50380
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220817,86,557.28,47926.08
CAKE,US1630721017,20220817,1785,33.39,59601.15
ETSY,US29786A1060,20220817,457,116.91,53427.87
EVC,US29382R1077,20220817,9360,5.86,54849.6
IWV,US4642876894,20220817,11866,247.24,2933749.84
MPC,US56585A1025,20220817,797,98.62,78600.14
MPW,US58463J3041,20220817,3000,16.5,49500
TWLO,US90138F1021,20220817,170,81.39,13836.3
VZ,US92343V1044,20220817,1100,45.34,49874
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220818,86,561.3,48271.8
CAKE,US1630721017,20220818,1785,33.86,60440.1
ETSY,US29786A1060,20220818,457,114.45,52303.65
EVC,US29382R1077,20220818,9360,5.9,55224
IWV,US4642876894,20220818,11866,248.07,2943598.62
MPC,US56585A1025,20220818,797,100.79,80329.63
MPW,US58463J3041,20220818,3000,16.03,48090
TWLO,US90138F1021,20220818,170,80.69,13717.3
VZ,US92343V1044,20220818,1100,44.19,48609
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220819,86,545.26,46892.36
CAKE,US1630721017,20220819,1785,32.78,58512.3
ETSY,US29786A1060,20220819,457,107.01,48903.57
EVC,US29382R1077,20220819,9360,5.8,54288
IWV,US4642876894,20220819,11866,244.39,2899931.74
MPC,US56585A1025,20220819,797,100.45,80058.65
MPW,US58463J3041,20220819,3000,15.95,47850
TWLO,US90138F1021,20220819,170,76.04,12926.8
VZ,US92343V1044,20220819,1100,44.42,48862
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220822,86,520.07,44726.02
CAKE,US1630721017,20220822,1785,31.32,55906.2
ETSY,US29786A1060,20220822,457,103.74,47409.18
EVC,US29382R1077,20220822,9360,5.39,50450.4
IWV,US4642876894,20220822,11866,239.28,2839296.48
MPC,US56585A1025,20220822,797,100.42,80034.74
MPW,US58463J3041,20220822,3000,15.59,46770
TWLO,US90138F1021,20220822,170,73.32,12464.4
VZ,US92343V1044,20220822,1100,44.17,48587
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220823,86,525.75,45214.5
CAKE,US1630721017,20220823,1785,32.12,57334.2
ETSY,US29786A1060,20220823,457,103.74,47409.18
EVC,US29382R1077,20220823,9360,5.35,50076
IWV,US4642876894,20220823,11866,238.8,2833600.8
MPC,US56585A1025,20220823,797,103.49,82481.53
MPW,US58463J3041,20220823,3000,15.04,45120
TWLO,US90138F1021,20220823,170,72.84,12382.8
VZ,US92343V1044,20220823,1100,43.47,47817
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220824,86,525.44,45187.84
CAKE,US1630721017,20220824,1785,33.61,59993.85
ETSY,US29786A1060,20220824,457,105.9,48396.3
EVC,US29382R1077,20220824,9360,5.52,51667.2
IWV,US4642876894,20220824,11866,239.67,2843924.22
MPC,US56585A1025,20220824,797,104.78,83509.66
MPW,US58463J3041,20220824,3000,15.21,45630
TWLO,US90138F1021,20220824,170,72.91,12394.7
VZ,US92343V1044,20220824,1100,43.55,47905
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220825,86,539.74,46417.64
CAKE,US1630721017,20220825,1785,33.46,59726.1
ETSY,US29786A1060,20220825,457,108.32,49502.24
EVC,US29382R1077,20220825,9360,5.69,53258.4
IWV,US4642876894,20220825,11866,243.19,2885692.54
MPC,US56585A1025,20220825,797,105.97,84458.09
MPW,US58463J3041,20220825,3000,15.43,46290
TWLO,US90138F1021,20220825,170,75.73,12874.1
VZ,US92343V1044,20220825,1100,43.74,48114
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220826,86,509.94,43854.84
CAKE,US1630721017,20220826,1785,31.73,56638.05
ETSY,US29786A1060,20220826,457,104.25,47642.25
EVC,US29382R1077,20220826,9360,5.35,50076
IWV,US4642876894,20220826,11866,235.11,2789815.26
MPC,US56585A1025,20220826,797,104.34,83158.98
MPW,US58463J3041,20220826,3000,14.97,44910
TWLO,US90138F1021,20220826,170,72.34,12297.8
VZ,US92343V1044,20220826,1100,43.25,47575
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220829,86,499.88,42989.68
CAKE,US1630721017,20220829,1785,31.51,56245.35
ETSY,US29786A1060,20220829,457,104.52,47765.64
EVC,US29382R1077,20220829,9360,5.29,49514.4
IWV,US4642876894,20220829,11866,233.47,2770355.02
MPC,US56585A1025,20220829,797,105,83685
MPW,US58463J3041,20220829,3000,14.85,44550
TWLO,US90138F1021,20220829,170,71.12,12090.4
VZ,US92343V1044,20220829,1100,43.33,47663
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220830,86,493.02,42399.72
CAKE,US1630721017,20220830,1785,30.52,54478.2
ETSY,US29786A1060,20220830,457,105.78,48341.46
EVC,US29382R1077,20220830,9360,5.15,48204
IWV,US4642876894,20220830,11866,230.83,2739028.78
MPC,US56585A1025,20220830,797,101.5,80895.5
MPW,US58463J3041,20220830,3000,14.42,43260
TWLO,US90138F1021,20220830,170,71.22,12107.4
VZ,US92343V1044,20220830,1100,42.53,46783
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220831,86,489.94,42134.84
CAKE,US1630721017,20220831,1785,30.62,54656.7
ETSY,US29786A1060,20220831,457,105.61,48263.77
EVC,US29382R1077,20220831,9360,5.08,47548.8
IWV,US4642876894,20220831,11866,229.11,2718619.26
MPC,US56585A1025,20220831,797,100.75,80297.75
MPW,US58463J3041,20220831,3000,14.61,43830
TWLO,US90138F1021,20220831,170,69.58,11828.6
VZ,US92343V1044,20220831,1100,41.81,45991
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220901,86,469.92,40413.12
CAKE,US1630721017,20220901,1785,31.05,55424.25
ETSY,US29786A1060,20220901,457,106.13,48501.41
EVC,US29382R1077,20220901,9360,4.93,46144.8
IWV,US4642876894,20220901,11866,229.27,2720517.82
MPC,US56585A1025,20220901,797,96.76,77117.72
MPW,US58463J3041,20220901,3000,14.53,43590
TWLO,US90138F1021,20220901,170,67.65,11500.5
VZ,US92343V1044,20220901,1100,41.81,45991
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220902,86,467.19,40178.34
CAKE,US1630721017,20220902,1785,30.9,55156.5
ETSY,US29786A1060,20220902,457,105.72,48314.04
EVC,US29382R1077,20220902,9360,4.84,45302.4
IWV,US4642876894,20220902,11866,226.98,2693344.68
MPC,US56585A1025,20220902,797,99.13,79006.61
MPW,US58463J3041,20220902,3000,14.32,42960
TWLO,US90138F1021,20220902,170,67.01,11391.7
VZ,US92343V1044,20220902,1100,41.3,45430
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220905,86,467.19,40178.34
CAKE,US1630721017,20220905,1785,30.9,55156.5
ETSY,US29786A1060,20220905,457,105.72,48314.04
EVC,US29382R1077,20220905,9360,4.84,45302.4
IWV,US4642876894,20220905,11866,226.98,2693344.68
MPC,US56585A1025,20220905,797,99.13,79006.61
MPW,US58463J3041,20220905,3000,14.32,42960
TWLO,US90138F1021,20220905,170,67.01,11391.7
VZ,US92343V1044,20220905,1100,41.3,45430
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220906,86,469.92,40413.12
CAKE,US1630721017,20220906,1785,29.48,52621.8
ETSY,US29786A1060,20220906,457,103.86,47464.02
EVC,US29382R1077,20220906,9360,4.89,45770.4
IWV,US4642876894,20220906,11866,226,2681716
MPC,US56585A1025,20220906,797,98.46,78472.62
MPW,US58463J3041,20220906,3000,14.17,42510
TWLO,US90138F1021,20220906,170,65.94,11209.8
VZ,US92343V1044,20220906,1100,41.1,45210
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220907,86,476.68,40994.48
CAKE,US1630721017,20220907,1785,31.28,55834.8
ETSY,US29786A1060,20220907,457,107.36,49063.52
EVC,US29382R1077,20220907,9360,4.93,46144.8
IWV,US4642876894,20220907,11866,230.2,2731553.2
MPC,US56585A1025,20220907,797,98.34,78376.98
MPW,US58463J3041,20220907,3000,14.5,43500
TWLO,US90138F1021,20220907,170,67.9,11543
VZ,US92343V1044,20220907,1100,41.08,45188
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220908,86,482.75,41516.5
CAKE,US1630721017,20220908,1785,32.54,58083.9
ETSY,US29786A1060,20220908,457,108.3,49493.1
EVC,US29382R1077,20220908,9360,4.74,44366.4
IWV,US4642876894,20220908,11866,231.94,2752200.04
MPC,US56585A1025,20220908,797,98.45,78464.65
MPW,US58463J3041,20220908,3000,14.69,44070
TWLO,US90138F1021,20220908,170,69.42,11801.4
VZ,US92343V1044,20220908,1100,41.32,45452
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220909,86,501,43086
CAKE,US1630721017,20220909,1785,33.49,59779.65
ETSY,US29786A1060,20220909,457,110.42,50461.94
EVC,US29382R1077,20220909,9360,5.05,47268
IWV,US4642876894,20220909,11866,235.79,2797884.14
MPC,US56585A1025,20220909,797,100.01,79707.97
MPW,US58463J3041,20220909,3000,14.85,44550
TWLO,US90138F1021,20220909,170,72.19,12272.3
VZ,US92343V1044,20220909,1100,42.24,46464
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220912,86,504.93,43423.98
CAKE,US1630721017,20220912,1785,34.23,61100.55
ETSY,US29786A1060,20220912,457,114.08,52134.56
EVC,US29382R1077,20220912,9360,5.03,47080.8
IWV,US4642876894,20220912,11866,238.46,2829566.36
MPC,US56585A1025,20220912,797,99.94,79652.18
MPW,US58463J3041,20220912,3000,15.03,45090
TWLO,US90138F1021,20220912,170,75.65,12860.5
VZ,US92343V1044,20220912,1100,42.76,47036
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220913,86,471.1,40514.6
CAKE,US1630721017,20220913,1785,32.9,58726.5
ETSY,US29786A1060,20220913,457,107.06,48926.42
EVC,US29382R1077,20220913,9360,4.72,44179.2
IWV,US4642876894,20220913,11866,228.26,2708533.16
MPC,US56585A1025,20220913,797,97.65,77827.05
MPW,US58463J3041,20220913,3000,14.29,42870
TWLO,US90138F1021,20220913,170,70.87,12047.9
VZ,US92343V1044,20220913,1100,41.75,45925
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220914,86,478.1,41116.6
CAKE,US1630721017,20220914,1785,32.79,58530.15
ETSY,US29786A1060,20220914,457,111.23,50832.11
EVC,US29382R1077,20220914,9360,4.65,43524
IWV,US4642876894,20220914,11866,229.05,2717907.3
MPC,US56585A1025,20220914,797,98.32,78361.04
MPW,US58463J3041,20220914,3000,13.79,41370
TWLO,US90138F1021,20220914,170,77.97,13254.9
VZ,US92343V1044,20220914,1100,41.28,45408
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220915,86,465.65,40045.9
CAKE,US1630721017,20220915,1785,33.12,59119.2
ETSY,US29786A1060,20220915,457,112.35,51343.95
EVC,US29382R1077,20220915,9360,4.62,43243.2
IWV,US4642876894,20220915,11866,226.71,2690140.86
MPC,US56585A1025,20220915,797,96.14,76623.58
MPW,US58463J3041,20220915,3000,13.69,41070
TWLO,US90138F1021,20220915,170,77.69,13207.3
VZ,US92343V1044,20220915,1100,41.03,45133
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220916,86,467.25,40183.5
CAKE,US1630721017,20220916,1785,32.62,58226.7
ETSY,US29786A1060,20220916,457,108.03,49369.71
EVC,US29382R1077,20220916,9360,4.64,43430.4
IWV,US4642876894,20220916,11866,224.42,2662967.72
MPC,US56585A1025,20220916,797,95.65,76233.05
MPW,US58463J3041,20220916,3000,13.8,41400
TWLO,US90138F1021,20220916,170,73.91,12564.7
VZ,US92343V1044,20220916,1100,41.25,45375
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220919,86,471.11,40515.46
CAKE,US1630721017,20220919,1785,32.54,58083.9
ETSY,US29786A1060,20220919,457,111.78,51083.46
EVC,US29382R1077,20220919,9360,4.64,43430.4
IWV,US4642876894,20220919,11866,226.14,2683377.24
MPC,US56585A1025,20220919,797,96.3,76751.1
MPW,US58463J3041,20220919,3000,13.52,40560
TWLO,US90138F1021,20220919,170,76.01,12921.7
VZ,US92343V1044,20220919,1100,41.24,45364
Symbol,SecurityID,ReportDate,Quantity,MarkPrice,PositionValue
ASML,USN070592100,20220920,86,461.96,39728.56
CAKE,US1630721017,20220920,1785,31.75,56673.75
